start_node,end_node,source,length,speed,congestion,vehicle_count,base_weight
1094431253,1107324135,1094431253,2438.7777761429093,30.0,0.27072708819954727,6,81.29259253809697
1094431957,1097708324,1094431957,827.2577680099567,30.0,0.9573619179969077,487,27.575258933665225
1094431957,1094432430,1094431957,256.90665073050326,30.0,0.8584892072816841,328,8.563555024350109
1094432255,1094432702,1094432255,85.78980062940431,30.0,0.1618320140612235,72,2.8596600209801437
1094432255,1096561487,1094432255,82.8882366688104,30.0,0.7696684257991059,70,2.7629412222936804
1094432430,1094431957,1094432430,256.90665073050326,30.0,0.7918788338694905,264,8.563555024350109
1094432430,245593073,1094432430,1190.264701210244,30.0,0.993752840400279,200,39.67549004034147
1094432430,1096437510,1094432430,842.2204838204884,30.0,0.8612528305264606,293,28.074016127349616
1094432702,1096561203,1094432702,67.51104284742054,30.0,0.47506210684245,125,2.250368094914018
1094432702,1094432255,1094432702,85.78980062940431,30.0,0.15722897872803243,240,2.8596600209801437
1094432831,1096561203,1094432831,124.81752956883487,30.0,0.23895104708777437,270,4.160584318961162
1094432831,1094101127,1094432831,1761.1965714889566,30.0,0.8632093004917846,227,58.70655238296522
1094432831,1094431253,1094432831,1103.7777783732731,30.0,0.9351763035558196,7,36.79259261244244
1094433189,1096561655,1094433189,56.05333818326089,30.0,0.7014906651897364,451,1.8684446061086963
1094433189,3998573072,1094433189,3338.897901054559,30.0,0.5866486801300089,454,111.29659670181863
1096437087,1096437641,1096437087,33.02527495235281,30.0,0.7931176440080867,152,1.1008424984117604
1096437087,1094101300,1096437087,66.0703272252839,30.0,0.5531688666219868,463,2.202344240842797
1096437107,1096437641,1096437107,39.92584504067297,30.0,0.7443934114555059,447,1.3308615013557656
1096437107,1096437553,1096437107,67.96932132258658,30.0,0.626969510763161,297,2.2656440440862196
1096437113,1094101545,1096437113,47.263914899804476,30.0,0.5762031892884816,410,1.5754638299934824
1096437113,1094101509,1096437113,1051.535699492062,30.0,0.701960925287768,496,35.05118998306873
1096437232,1094101545,1096437232,553.8702078118297,30.0,0.6710565123142765,296,18.462340260394324
1096437232,1107292373,1096437232,3242.771099047526,30.0,0.41836965094945777,146,108.09236996825088
1096437243,1096437376,1096437243,30.515106468450654,30.0,0.5551208868586985,333,1.0171702156150217
1096437243,1096437802,1096437243,214.60150332440156,30.0,0.7663751011693455,262,7.153383444146718
1096437371,1096437590,1096437371,5.743175508123262,30.0,0.7676149116902814,454,0.19143918360410872
1096437371,1107324675,1096437371,1766.6729612441932,30.0,0.8670851854856487,333,58.88909870813977
1096437376,1096437243,1096437376,30.515106468450654,30.0,0.8177574008486563,431,1.0171702156150217
1096437376,1096437674,1096437376,31.760957288965606,30.0,0.3184717864739113,335,1.0586985762988534
1096437510,1094432430,1096437510,842.2204838204881,30.0,0.09631419275039521,7,28.0740161273496
1096437553,1096437774,1096437553,6.758541073160657,30.0,0.47500901765669723,246,0.22528470243868856
1096437553,1096437107,1096437553,67.96932132258658,30.0,0.5204397585896424,249,2.2656440440862196
1096437557,1094101545,1096437557,8.495850739729747,30.0,0.9564742531340046,78,0.2831950246576582
1096437557,1107324135,1096437557,1162.6079344988354,30.0,0.3826457408963245,58,38.753597816627845
1096437590,1096437674,1096437590,27.914271858704385,30.0,0.6444033387352742,23,0.9304757286234795
1096437590,1096437371,1096437590,5.743175508123262,30.0,0.5196543027108929,143,0.19143918360410872
1096437641,1096437087,1096437641,33.02527495235281,30.0,0.8391415810883833,377,1.1008424984117604
1096437641,1096437107,1096437641,39.92584504067297,30.0,0.2259172668862709,190,1.3308615013557656
1096437674,1096437376,1096437674,31.760957288965606,30.0,0.09097047697248106,490,1.0586985762988534
1096437674,1096437590,1096437674,27.914271858704385,30.0,0.42777122464769635,19,0.9304757286234795
1096437774,1096437553,1096437774,6.758541073160657,30.0,0.273937843547459,128,0.22528470243868856
1096437774,1096437802,1096437774,75.51071301937542,30.0,0.5571048551074504,492,2.517023767312514
1096437802,1096437774,1096437802,75.51071301937542,30.0,0.08191206657582017,262,2.517023767312514
1096437802,1096437243,1096437802,214.6015033244016,30.0,0.05004437142060192,381,7.15338344414672
1096561082,1094101125,1096561082,826.9536319548166,30.0,0.885137650417192,56,27.565121065160554
1096561082,1094100853,1096561082,173.10822877293253,30.0,0.21752617825203346,246,5.770274292431084
1096561203,1094432831,1096561203,124.81752956883487,30.0,0.6488301010398232,175,4.160584318961162
1096561203,1094432702,1096561203,67.51104284742054,30.0,0.06526294587663861,449,2.250368094914018
1096561225,1096561487,1096561225,32.419418608977125,30.0,0.4554960975924126,425,1.080647286965904
1096561225,1096561425,1096561225,53.69925763331705,30.0,0.3408620384069371,361,1.7899752544439018
1096561343,1094101433,1096561343,1329.0769575296881,30.0,0.30691350941683126,451,44.3025652509896
1096561343,3998546517,1096561343,2315.1194170942395,30.0,0.7421588953894029,279,77.17064723647465
1096561425,1096561225,1096561425,53.69925763331705,30.0,0.22513066935826698,436,1.7899752544439018
1096561425,1096561655,1096561425,92.51111233476459,30.0,0.8781925016626448,253,3.083703744492153
1096561487,1096561225,1096561487,32.419418608977125,30.0,0.7556558609907791,436,1.080647286965904
1096561487,1094432255,1096561487,82.8882366688104,30.0,0.27710447155701745,31,2.7629412222936804
1096561655,1096561425,1096561655,92.51111233476456,30.0,0.6978058567291797,73,3.0837037444921522
1096561655,1094433189,1096561655,56.05333818326089,30.0,0.7205327162771578,218,1.8684446061086963
1096926791,2784785387,1096926791,250.55505565508471,30.0,0.9190262200248167,389,8.351835188502823
1096926962,1096927267,1096926962,654.9447937608153,30.0,0.27651903349415397,469,21.83149312536051
1096927229,1096926962,1096927229,85.9654513627114,30.0,0.32587497524732323,415,2.8655150454237135
1096927267,2483152656,1096927267,1238.4211699649172,30.0,0.5972632663521451,317,41.280705665497244
1097708058,1097708313,1097708058,193.4359586674775,30.0,0.11753145827919209,189,6.447865288915917
1097708058,1107324560,1097708058,363.7427658371186,30.0,0.5245317628395048,87,12.124758861237288
1097708058,1107324372,1097708058,195.16353095401286,30.0,0.5912948801074718,472,6.505451031800429
1097708215,3998578875,1097708215,2921.2895820695944,30.0,0.33393102224803073,339,97.37631940231981
1097708215,1097708324,1097708215,197.66804867141113,30.0,0.0637653221329888,85,6.588934955713705
1097708313,1097708058,1097708313,193.4359586674775,30.0,0.9225144216431407,64,6.447865288915917
1097708313,1100164423,1097708313,1738.8114015125348,30.0,0.7989878910696995,276,57.960380050417825
1097708324,1097708215,1097708324,197.66804867141113,30.0,0.5906505286829656,463,6.588934955713705
1097708324,1094431957,1097708324,827.2577680099569,30.0,0.3779077269920187,320,27.57525893366523
1097917100,1094101538,1097917100,37.83437643121077,30.0,0.9799002310667824,263,1.261145881040359
1097917100,1107324528,1097917100,236.8121895725684,30.0,0.4465857019293149,385,7.8937396524189465
1097917100,1107324372,1097917100,49.01157218525917,30.0,0.20576257527093234,192,1.6337190728419724
1099250348,1099250795,1099250348,19.436711487770975,30.0,0.4996971161823459,68,0.6478903829256991
1099250348,1099250445,1099250348,3408.787855644407,30.0,0.7350307896094338,125,113.62626185481356
1099250348,1107324641,1099250348,343.98669971169716,30.0,0.6679998136498949,394,11.466223323723238
1099250445,1099250348,1099250445,3408.787855644407,30.0,0.43559500383331773,470,113.62626185481356
1099250445,1099250563,1099250445,2063.7179551151166,30.0,0.6557734423244649,283,68.79059850383722
1099250563,1099250445,1099250563,2063.7179551151166,30.0,0.5028135941454195,495,68.79059850383722
1099250563,1099250582,1099250563,2203.6851148824785,30.0,0.016159781932395645,116,73.45617049608262
1099250582,1099250563,1099250582,2203.685114882479,30.0,0.5414921423816538,104,73.45617049608263
1099250582,1107324528,1099250582,1727.758833740515,30.0,0.6616314517201828,154,57.591961124683834
1099250582,1102949260,1099250582,1990.8860352376769,30.0,0.3111278131881866,48,66.36286784125589
1099250795,1099250348,1099250795,19.436711487770975,30.0,0.16147772442231578,215,0.6478903829256991
1100164423,1100164842,1100164423,411.1701446484759,30.0,0.47949236107225623,305,13.70567148828253
1100164423,1097708313,1100164423,1738.8114015125345,30.0,0.8308342618275645,126,57.96038005041782
1100164423,5917672990,1100164423,1276.3610469352218,30.0,0.13443290720757983,72,42.54536823117406
1100164842,1100164423,1100164842,411.1701446484759,30.0,0.7413022980388909,180,13.70567148828253
1101450472,1093547723,1101450472,3326.776956105551,30.0,0.22128460963797913,30,110.89256520351837
1102949260,1099250582,1102949260,1990.8860352376764,30.0,0.4085563029772197,395,66.36286784125588
1107292373,1096437232,1107292373,3242.7710990475257,30.0,0.4279602072547999,138,108.09236996825085
1107324135,1094431253,1107324135,2438.777776142909,30.0,0.7336634431787642,142,81.29259253809695
1107324135,1107324675,1107324135,344.72464769677055,30.0,0.3370880635443664,179,11.490821589892352
1107324135,1096437557,1107324135,1162.6079344988352,30.0,0.9140659259651652,373,38.75359781662784
1107324372,1097917100,1107324372,49.01157218525917,30.0,0.6231977724592138,221,1.6337190728419724
1107324372,1097708058,1107324372,195.16353095401286,30.0,0.6359466297112694,153,6.505451031800429
1107324528,1097917100,1107324528,236.8121895725684,30.0,0.7547973887737921,294,7.8937396524189465
1107324528,1099250582,1107324528,1727.758833740515,30.0,0.7870724798757321,393,57.591961124683834
1107324560,1097708058,1107324560,363.7427658371186,30.0,0.30032233524174445,262,12.124758861237288
1107324560,1094101328,1107324560,93.35935106765258,30.0,0.29813151674692995,361,3.111978368921753
1107324641,1099250348,1107324641,343.9866997116972,30.0,0.5902479485576055,127,11.46622332372324
1107324675,1096437371,1107324675,1766.6729612441934,30.0,0.5984051039318178,391,58.88909870813978
1107324675,1107324135,1107324675,344.7246476967706,30.0,0.48884139309774044,44,11.490821589892354
1113238405,1113240841,1113238405,105.01892191784496,30.0,0.4036870786544946,151,3.5006307305948323
1113238405,1113239021,1113238405,891.3509626626357,30.0,0.8856378995484198,406,29.71169875542119
1113238504,1113239060,1113238504,448.52148344532975,30.0,0.319630734461005,316,14.950716114844324
1113238504,1113239645,1113238504,1750.955601086637,30.0,0.42318612010730416,80,58.3651867028879
1113238504,1113238922,1113238504,2220.795027246739,30.0,0.6999822224586036,16,74.02650090822463
1113238539,5344699817,1113238539,463.43684093961815,30.0,0.6404349774860466,347,15.447894697987271
1113238539,5224451083,1113238539,1057.083035826055,30.0,0.9423970585991862,283,35.23610119420184
1113238875,1113241023,1113238875,1228.8479493496402,30.0,0.7518210967939373,35,40.961598311654676
1113238875,1113239922,1113238875,229.2168944417914,30.0,0.3930182926389387,345,7.640563148059713
1113238875,5224451134,1113238875,1482.3820897401147,30.0,0.7628771167579989,264,49.41273632467049
1113238981,1113241032,1113238981,716.0464278118413,30.0,0.49935978079678567,421,23.868214260394712
1113238981,1113239775,1113238981,3139.63904649644,30.0,0.9301217705746334,368,104.65463488321467
1113238981,5713011392,1113238981,1801.5949784513336,30.0,0.096522622752235,20,60.05316594837779
1113239021,1113238405,1113239021,891.3509626626355,30.0,0.7997087679450204,415,29.711698755421185
1113239021,1113241032,1113239021,98.64194953759386,30.0,0.28276842446534867,223,3.288064984586462
1113239021,1113240763,1113239021,1286.6624001232801,30.0,0.9239897925204894,435,42.888746670776
1113239047,1113240066,1113239047,1040.8291298523866,30.0,0.36372107116982644,388,34.69430432841288
1113239047,1113240781,1113239047,1757.0865229876704,30.0,0.46029480816936574,218,58.56955076625568
1113239060,1113239922,1113239060,1740.9090751568162,30.0,0.022899103169098378,92,58.030302505227205
